InvestorID,InvestorName,source_methods,source_count,token_company_count,deal_count,lead_deal_count,fund_count,token_company_ids,token_company_names,deal_ids,fund_ids,matched_keywords,matched_columns,context
517001-23,Andon Okapi,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,1158437-71|492656-68,Jara|Mara Wallet,189430-03T|311618-71T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Jara; status=Former; holding=Minority; since= | CompanyInvestorRelation: Mara Wallet; status=Former; holding=Minority; since=05/11/2022 | DealInvestorRelation: Mara Wallet; deal=189430-03T; date=05/11/2022; type=Seed Round; lead=No; fund= | DealInvestorRelation: Jara; deal=311618-71T; date=; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Jara; deal=311618-71T; date=; type=Early Stage VC; co_investors= | InvestorInvestmentRelation: Mara Wallet; deal=189430-03T; date=05/11/2022; type=Seed Round; co_investors=36
277709-68,Andorra Telecom,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,433525-96,Internxt,301259-98T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Internxt; status=Active; holding=Minority; since=07/16/2025 | DealInvestorRelation: Internxt; deal=301259-98T; date=07/16/2025; type=Later Stage VC; lead=No; fund= | InvestorInvestmentRelation: Internxt; deal=301259-98T; date=07/16/2025; type=Later Stage VC; co_investors=4
466031-35,Andre Cronje,company_investor_relation|deal_investor_relation|investor_investment_relation,15,5,5,0,0,327382-03|439259-86|458678-17|459149-59|85687-03,Everclear|Eden Network|Spectral|Velora|Instadapp,156302-65T|165254-32T|167304-52T|173074-78T|176378-50T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Everclear; status=Active; holding=Minority; since=07/13/2021 | CompanyInvestorRelation: Eden Network; status=Active; holding=Minority; since=09/08/2021 | CompanyInvestorRelation: Spectral; status=Active; holding=Minority; since= | CompanyInvestorRelation: Velora; status=Active; holding=Minority; since=05/10/2021 | CompanyInvestorRelation: Instadapp; status=Active; holding=Minority; since=06/11/2021 | DealInvestorRelation: Everclear; deal=176378-50T; date=07/13/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Instadapp; deal=173074-78T; date=06/11/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Eden Network; deal=167304-52T; date=09/08/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Spectral; deal=165254-32T; date=; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Velora; deal=156302-65T; date=05/10/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Spectral; deal=165254-32T; date=; typ
124844-50,Andre Iguodala,company_investor_relation|deal_investor_relation|investor_investment_relation,5,1,2,0,0,226905-76,Dapper Labs,123310-09T|166796-02T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Dapper Labs; status=Active; holding=Minority; since= | DealInvestorRelation: Dapper Labs; deal=166796-02T; date=03/30/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Dapper Labs; deal=123310-09T; date=08/06/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Dapper Labs; deal=123310-09T; date=08/06/2020; type=Early Stage VC; co_investors=44 | InvestorInvestmentRelation: Dapper Labs; deal=166796-02T; date=03/30/2021; type=Early Stage VC (Series A); co_investors=41
501470-20,Andreas Glarner,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,471207-70,Safe Labs,199353-25T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Safe Labs; status=Active; holding=Minority; since=07/12/2022 | DealInvestorRelation: Safe Labs; deal=199353-25T; date=07/12/2022; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Safe Labs; deal=199353-25T; date=07/12/2022; type=Early Stage VC (Series A); co_investors=66
495008-20,Andreas Moeller,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,495000-46,Staex,192155-32T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Staex; status=Active; holding=Minority; since=04/13/2022 | DealInvestorRelation: Staex; deal=192155-32T; date=04/13/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Staex; deal=192155-32T; date=04/13/2022; type=Seed Round; co_investors=7
515945-17,Andreas Schwartz,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,229864-96,Archblock,115129-36T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Archblock; status=Active; holding=Minority; since=11/16/2018 | DealInvestorRelation: Archblock; deal=115129-36T; date=11/16/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Archblock; deal=115129-36T; date=11/16/2018; type=Early Stage VC; co_investors=16
221910-04,Andreas von Arx,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,184119-67,Mimo,96578-20T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Mimo; status=Active; holding=Minority; since=04/22/2017 | DealInvestorRelation: Mimo; deal=96578-20T; date=04/22/2017; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Mimo; deal=96578-20T; date=04/22/2017; type=Seed Round; co_investors=15
227921-05,Andreas Weigend,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,227681-56,CarBlock,104653-81T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: CarBlock; status=Active; holding=Minority; since=05/30/2018 | DealInvestorRelation: CarBlock; deal=104653-81T; date=05/30/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: CarBlock; deal=104653-81T; date=05/30/2018; type=Early Stage VC (Series A); co_investors=22
41716-90,Andreessen Horowitz,company_investor_relation|deal_investor_relation|investor_investment_relation|fund_investment_relation,360,82,128,56,12,118093-15|180285-85|222110-11|223497-19|224235-19|225570-07|225665-47|226905-76|228790-63|229864-96|230376-34|230684-86|231490-63|231701-59|234178-48|234633-25|234886-51|265762-45|267522-40|267600-79|300285-82|324815-32|399544-84|436318-12|437187-70|442897-75|442937-17|458366-14|459116-20|462306-97|462562-57|462708-28|462709-36|463171-60|468040-06|469282-15|470658-61|481395-34|481730-32|481864-42|481990-60|483331-87|483538-24|484702-93|489540-70|489566-26|489863-35|489964-87|490953-88|491803-39|492857-29|492978-61|493051-69|493130-71|494165-98|498138-85|503364-43|506763-19|510199-66|512293-33|515337-22|515833-03|519753-25|521991-37|535986-19|540696-97|541134-82|56502-19|589765-78|591425-65|592906-24|595945-99|597525-04|600242-41|650355-31|656074-36|663832-36|665011-54|820413-37|893746-63|964168-30|97943-05,Angle (Financial Software)|Forta Network|LayerZero|Fingerprints DAO|Balance (Entertainment Software)|Nova Labs (Telecommunications Service Providers)|OpenGradient|Modernizing Park Chain|World|Syndicate|Opacity|Tezos|Mirror (Publishing)|SEDA (Financial Services)|DELV|Siren Markets|Yield Guild Games|Cork|Fei Protocol|Lido (Financial Software)|Nym|Ava Labs|Uniswap Labs|Setter|EthXY|Provable|Avalanche|Notional|Proof of Play|Teller (San Francisco)|Towns|Ripple|Story Protocol|TERM Finance (Financial Software)|Aztec Foundation (Financial Software)|Mythical Games|Sky.money|Somnia Blockchain|Shibuya|Handshake ( Business/Productivity Software)|Arweave|Oasis Labs|Rally Network|Celo Foundation|Archblock|Thala|Compound (California)|Blackbird Labs|Dapper Labs|Keep Network|DFINITY|Iron Fish|EigenCloud|dYdX Labs|Chia Network|CreatorDAO|Sky Lab|Colle AI|Scrypted|Orderly (Financial Software)|ConsenSys|Sky Mavis|Optimism|Aptos Labs|Babylon Labs|Sovrun|Morpho|Reflect Money|Myco|Alongside (Financial Software)|PleasrDAO|Jito Labs|Bitfinity Network|Matter Labs|Mysten Labs|Faraway|Friends With Benefits|Sentio|Tensorplex Labs|Sahara AI|Sentient|Virtuals Protocol,101177-74T|101328-49T|103082-68T|105997-51T|108090-01T|109783-90T|110813-50T|111042-01T|113049-19T|113350-33T|113396-14T|119093-68T|123310-09T|124118-56T|125539-93T|125676-64T|138420-01T|155845-90T|160916-59T|165652-66T|166560-13T|166796-02T|167398-12T|168410-71T|168528-88T|169673-05T|170170-03T|173302-75T|174434-32T|174477-70T|175509-55T|176131-18T|176222-80T|176640-40T|177045-58T|177689-62T|180859-24T|181045-54T|181500-04T|181903-06T|182967-13T|182983-33T|183046-33T|183433-15T|184254-49T|184368-70T|184633-03T|184940-11T|185789-17T|187229-26T|187233-04T|187978-96T|188752-78T|189338-77T|189453-25T|189626-05T|190494-19T|191212-30T|192856-51T|195732-10T|195812-47T|199197-55T|199291-42T|200139-85T|200368-54T|201390-22T|201398-23T|203426-29T|205153-03T|206367-40T|209575-45T|210243-79T|210615-31T|210740-32T|213426-28T|214965-64T|215227-54T|215311-51T|218857-42T|232363-63T|235891-54T|241725-43T|242498-62T|244093-51T|245738-53T|246503-71T|250345-18T|252706-69T|253209-79T|254651-50T|255108-97T|255964-60T|256584-52T|259352-65T|259968-88T|259972-30T|259974-64T|260544-52T|262661-95T|268410-70T|268942-87T|270258-22T|271683-55T|271684-63T|271788-94T|272180-53T|272185-93T|272187-10T|272210-59T|272908-00T|273915-73T|282504-97T|284803-21T|289421-20T|289483-48T|290205-91T|294414-22T|301049-47T|305659-72T|306121-06T|310354-57T|318154-69T|319523-77T|44832-07T|76348-99T|87614-83T|96997-87T|99084-70T,14188-33F|15492-07F|16170-49F|16380-73F|16457-23F|16606-63F|17476-93F|18170-38F|18170-47F|18655-48F|21557-53F|21649-15F,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|source:fund_investment_relation|lead_investor|fund_linked,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID|FundInvestmentRelation.CompanyID|FundInvestorRelation.FundID|FundInvestorRelation.InvestorID,CompanyInvestorRelation: Angle (Financial Software); status=Active; holding=Minority; since=09/28/2021 | CompanyInvestorRelation: Forta Network; status=Active; holding=Minority; since=09/30/2021 | CompanyInvestorRelation: LayerZero; status=Active; holding=Minority; since=09/19/2022 | CompanyInvestorRelation: Fingerprints DAO; status=Active; holding=Minority; since=09/02/2021 | CompanyInvestorRelation: Balance (Entertainment Software); status=Active; holding=Minority; since=09/01/2024 | CompanyInvestorRelation: Nova Labs (Telecommunications Service Providers); status=Active; holding=Minority; since=01/14/2022 | CompanyInvestorRelation: OpenGradient; status=Active; holding=Minority; since=09/09/2024 | CompanyInvestorRelation: Modernizing Park Chain; status=Former; holding=Minority; since=07/16/2021 | CompanyInvestorRelation: World; status=Active; holding=Minority; since=06/30/2021 | CompanyInvestorRelation: Syndicate; status=Active; holding=Minority; since=07/12/2021 | CompanyInvestorRel
462488-59,Andrei Ivanouski,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,234779-95,Sonm,114060-52T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Sonm; status=Former; holding=Minority; since=04/01/2017 | DealInvestorRelation: Sonm; deal=114060-52T; date=04/01/2017; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Sonm; deal=114060-52T; date=04/01/2017; type=Seed Round; co_investors=9
108343-54,Andrew Beal,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,506700-10,Karma (Financial Software),203286-43T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Karma (Financial Software); status=Active; holding=Minority; since=04/27/2022 | DealInvestorRelation: Karma (Financial Software); deal=203286-43T; date=04/27/2022; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Karma (Financial Software); deal=203286-43T; date=04/27/2022; type=Seed Round; co_investors=18
121176-73,Andrew Bogut,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,466847-02,SportsIcon,172905-13T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: SportsIcon; status=Active; holding=Minority; since=11/17/2021 | DealInvestorRelation: SportsIcon; deal=172905-13T; date=11/17/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: SportsIcon; deal=172905-13T; date=11/17/2021; type=Seed Round; co_investors=28
495423-01,Andrew Boikiv,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,228439-99,DMarket,138329-20T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: DMarket; status=Former; holding=Minority; since=06/18/2020 | DealInvestorRelation: DMarket; deal=138329-20T; date=06/18/2020; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: DMarket; deal=138329-20T; date=06/18/2020; type=Early Stage VC (Series A); co_investors=15
118696-24,Andrew Chen,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,454839-31,Push Chain,160747-93T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Push Chain; status=Active; holding=Minority; since=03/26/2021 | DealInvestorRelation: Push Chain; deal=160747-93T; date=03/26/2021; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Push Chain; deal=160747-93T; date=03/26/2021; type=Seed Round; co_investors=37
105975-37,Andrew Fine,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,85943-71,WePower,46735-48T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: WePower; status=Former; holding=Minority; since=12/13/2013 | DealInvestorRelation: WePower; deal=46735-48T; date=12/13/2013; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: WePower; deal=46735-48T; date=12/13/2013; type=Early Stage VC; co_investors=4
442398-70,Andrew Gluck,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,109754-56,Benja,210020-50T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Benja; status=Active; holding=Minority; since=02/01/2015 | DealInvestorRelation: Benja; deal=210020-50T; date=02/01/2015; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Benja; deal=210020-50T; date=02/01/2015; type=Seed Round; co_investors=1
465323-05,Andrew Kang,company_investor_relation|deal_investor_relation|investor_investment_relation,27,9,9,0,0,439354-09|490905-10|517869-37|540841-87|571570-12|572473-18|589626-55|615724-75|85687-03,Zeus Network (Taiwan)|Plume|Everclear|Blast (Financial Services )|mStable|MON Protocol|Puffer Finance|Orbit (Financial Services)|Dappio,170888-14T|176378-50T|187400-80T|245962-63T|253502-29T|256246-39T|256790-44T|266913-55T|267908-05T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Zeus Network (Taiwan); status=Active; holding=Minority; since=04/03/2024 | CompanyInvestorRelation: Plume; status=Active; holding=Minority; since=07/15/2024 | CompanyInvestorRelation: Everclear; status=Active; holding=Minority; since=07/13/2021 | CompanyInvestorRelation: Blast (Financial Services ); status=Active; holding=Minority; since=11/27/2023 | CompanyInvestorRelation: mStable; status=Former; holding=Minority; since=01/28/2021 | CompanyInvestorRelation: MON Protocol; status=Active; holding=Minority; since=02/02/2024 | CompanyInvestorRelation: Puffer Finance; status=Active; holding=Minority; since=01/30/2024 | CompanyInvestorRelation: Orbit (Financial Services); status=Former; holding=Minority; since= | CompanyInvestorRelation: Dappio; status=Former; holding=Minority; since=01/11/2022 | DealInvestorRelation: Dappio; deal=187400-80T; date=01/11/2022; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Everclear; deal=176378-50T; date=07/13/2021; typ
268793-11,Andrew Keys,company_investor_relation|deal_investor_relation|investor_investment_relation,18,6,6,1,0,233846-92|439354-00|442716-76|527134-15|529301-98|571441-15,Ithaca Finance|BarnBridge|DefiDollar|Intuition ( Business/Productivity Software)|Zivoe|O1Labs,112922-02T|158348-17T|172043-74T|226159-48T|250819-57T|267426-01T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation|lead_investor,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Ithaca Finance; status=Active; holding=Minority; since=01/31/2024 | CompanyInvestorRelation: BarnBridge; status=Former; holding=Minority; since=09/11/2020 | CompanyInvestorRelation: DefiDollar; status=Former; holding=Minority; since=10/28/2020 | CompanyInvestorRelation: Intuition ( Business/Productivity Software); status=Active; holding=Minority; since=11/30/2022 | CompanyInvestorRelation: Zivoe; status=Active; holding=Minority; since=07/18/2024 | CompanyInvestorRelation: O1Labs; status=Active; holding=Minority; since=05/10/2018 | DealInvestorRelation: BarnBridge; deal=172043-74T; date=09/11/2020; type=Seed Round; lead=No; fund= | DealInvestorRelation: DefiDollar; deal=158348-17T; date=10/28/2020; type=Seed Round; lead=No; fund= | DealInvestorRelation: O1Labs; deal=112922-02T; date=05/10/2018; type=Seed Round; lead=No; fund= | DealInvestorRelation: Zivoe; deal=267426-01T; date=07/18/2024; type=Seed Round; lead=No; fund= | DealInvestorRelation: Ithaca Finance; d
222535-72,Andrew Kortina,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,230376-34,Celo Foundation,108090-01T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Celo Foundation; status=Active; holding=Minority; since=06/22/2018 | DealInvestorRelation: Celo Foundation; deal=108090-01T; date=06/22/2018; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Celo Foundation; deal=108090-01T; date=06/22/2018; type=Early Stage VC; co_investors=34
265483-36,Andrew Lee,company_investor_relation|deal_investor_relation|investor_investment_relation,9,3,3,0,0,148294-72|179152-66|464300-38,Bunny|Metallicus|Electric Coin Co.,170234-29T|85528-18T|86648-23T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Bunny; status=Active; holding=Minority; since=04/13/2021 | CompanyInvestorRelation: Metallicus; status=Active; holding=Minority; since=04/01/2016 | CompanyInvestorRelation: Electric Coin Co.; status=Active; holding=Minority; since=09/23/2016 | DealInvestorRelation: Bunny; deal=170234-29T; date=04/13/2021; type=Seed Round; lead=No; fund= | DealInvestorRelation: Electric Coin Co.; deal=86648-23T; date=09/23/2016; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Metallicus; deal=85528-18T; date=04/01/2016; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Electric Coin Co.; deal=86648-23T; date=09/23/2016; type=Early Stage VC; co_investors=23 | InvestorInvestmentRelation: Bunny; deal=170234-29T; date=04/13/2021; type=Seed Round; co_investors=3 | InvestorInvestmentRelation: Metallicus; deal=85528-18T; date=04/01/2016; type=Seed Round; co_investors=13
106138-45,Andrew McLoughlin,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,93872-71,Hifi,44012-80T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Hifi; status=Active; holding=Minority; since=11/06/2014 | DealInvestorRelation: Hifi; deal=44012-80T; date=11/06/2014; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Hifi; deal=44012-80T; date=11/06/2014; type=Early Stage VC (Series 2); co_investors=26
153911-80,Andrew Porter,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,187537-78,Synthetix,95754-34T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Synthetix; status=Active; holding=Minority; since=09/29/2017 | DealInvestorRelation: Synthetix; deal=95754-34T; date=09/29/2017; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Synthetix; deal=95754-34T; date=09/29/2017; type=Seed Round; co_investors=4
497768-14,Andrew Shearer,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,235083-16,Agrello,121578-04T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Agrello; status=Active; holding=Minority; since=07/27/2017 | DealInvestorRelation: Agrello; deal=121578-04T; date=07/27/2017; type=Seed Round; lead=No; fund= | InvestorInvestmentRelation: Agrello; deal=121578-04T; date=07/27/2017; type=Seed Round; co_investors=10
463003-75,Andrew Steinwold,company_investor_relation|deal_investor_relation|investor_investment_relation,6,2,2,0,0,462568-42|463342-33,Allora Labs|Drakula,171681-31T|171727-21T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: Allora Labs; status=Active; holding=Minority; since=05/06/2021 | CompanyInvestorRelation: Drakula; status=Active; holding=Minority; since=05/06/2021 | DealInvestorRelation: Allora Labs; deal=171727-21T; date=05/06/2021; type=Early Stage VC; lead=No; fund= | DealInvestorRelation: Drakula; deal=171681-31T; date=05/06/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: Allora Labs; deal=171727-21T; date=05/06/2021; type=Early Stage VC (Series A); co_investors=17 | InvestorInvestmentRelation: Drakula; deal=171681-31T; date=05/06/2021; type=Early Stage VC (Series A); co_investors=12
463583-17,Andrew Stienwold,company_investor_relation|deal_investor_relation|investor_investment_relation,3,1,1,0,0,399667-78,SuperRare,169539-49T,,part5_token_company|source:company_investor_relation|source:deal_investor_relation|source:investor_investment_relation,CompanyInvestorRelation.CompanyID|CompanyInvestorRelation.InvestorID|Deal.CompanyID|DealInvestorRelation.DealID|DealInvestorRelation.InvestorID|InvestorInvestmentRelation.CompanyID|InvestorInvestmentRelation.InvestorID,CompanyInvestorRelation: SuperRare; status=Active; holding=Minority; since=03/30/2021 | DealInvestorRelation: SuperRare; deal=169539-49T; date=03/30/2021; type=Early Stage VC; lead=No; fund= | InvestorInvestmentRelation: SuperRare; deal=169539-49T; date=03/30/2021; type=Early Stage VC (Series A); co_investors=18
